Day,L,M,S
1543,-0.5684,15.2508,0.09327
1544,-0.5684,15.2507,0.09329
1545,-0.5684,15.2507,0.09331
1546,-0.5684,15.2506,0.09333
1547,-0.5684,15.2506,0.09335
1548,-0.5684,15.2505,0.09337
1549,-0.5684,15.2505,0.09339
1550,-0.5684,15.2504,0.09341
1551,-0.5684,15.2504,0.09343
1552,-0.5684,15.2503,0.09345
1553,-0.5684,15.2503,0.09346
1554,-0.5684,15.2502,0.09348
1555,-0.5684,15.2502,0.0935
1556,-0.5684,15.2502,0.09352
1557,-0.5684,15.2501,0.09354
1558,-0.5684,15.2501,0.09356
1559,-0.5684,15.25,0.09358
1560,-0.5684,15.25,0.0936
1561,-0.5684,15.25,0.09362
1562,-0.5684,15.25,0.09364
1563,-0.5684,15.2499,0.09366
1564,-0.5684,15.2499,0.09368
1565,-0.5684,15.2499,0.09369
1566,-0.5684,15.2498,0.09371
1567,-0.5684,15.2498,0.09373
1568,-0.5684,15.2498,0.09375
1569,-0.5684,15.2498,0.09377
1570,-0.5684,15.2498,0.09379
1571,-0.5684,15.2497,0.09381
1572,-0.5684,15.2497,0.09383
1573,-0.5684,15.2497,0.09385
1574,-0.5684,15.2497,0.09387
1575,-0.5684,15.2497,0.09388
1576,-0.5684,15.2497,0.0939
1577,-0.5684,15.2497,0.09392
1578,-0.5684,15.2497,0.09394
1579,-0.5684,15.2497,0.09396
1580,-0.5684,15.2497,0.09398
1581,-0.5684,15.2496,0.094
1582,-0.5684,15.2496,0.09402
1583,-0.5684,15.2496,0.09404
1584,-0.5684,15.2496,0.09406
1585,-0.5684,15.2496,0.09407
1586,-0.5684,15.2497,0.09409
1587,-0.5684,15.2497,0.09411
1588,-0.5684,15.2497,0.09413
1589,-0.5684,15.2497,0.09415
1590,-0.5684,15.2497,0.09417
1591,-0.5684,15.2497,0.09419
1592,-0.5684,15.2497,0.09421
1593,-0.5684,15.2497,0.09422
1594,-0.5684,15.2497,0.09424
1595,-0.5684,15.2497,0.09426
1596,-0.5684,15.2498,0.09428
1597,-0.5684,15.2498,0.0943
1598,-0.5684,15.2498,0.09432
1599,-0.5684,15.2498,0.09434
1600,-0.5684,15.2498,0.09436
1601,-0.5684,15.2499,0.09437
1602,-0.5684,15.2499,0.09439
1603,-0.5684,15.2499,0.09441
1604,-0.5684,15.2499,0.09443
1605,-0.5684,15.25,0.09445
1606,-0.5684,15.25,0.09447
1607,-0.5684,15.25,0.09449
1608,-0.5684,15.25,0.0945
1609,-0.5684,15.2501,0.09452
1610,-0.5684,15.2501,0.09454
1611,-0.5684,15.2501,0.09456
1612,-0.5684,15.2502,0.09458
1613,-0.5684,15.2502,0.0946
1614,-0.5684,15.2502,0.09461
1615,-0.5684,15.2503,0.09463
1616,-0.5684,15.2503,0.09465
1617,-0.5684,15.2504,0.09467
1618,-0.5684,15.2504,0.09469
1619,-0.5684,15.2505,0.09471
1620,-0.5684,15.2505,0.09472
1621,-0.5684,15.2505,0.09474
1622,-0.5684,15.2506,0.09476
1623,-0.5684,15.2506,0.09478
1624,-0.5684,15.2507,0.0948
1625,-0.5684,15.2507,0.09481
1626,-0.5684,15.2508,0.09483
1627,-0.5684,15.2508,0.09485
1628,-0.5684,15.2509,0.09487
1629,-0.5684,15.2509,0.09489
1630,-0.5684,15.251,0.09491
1631,-0.5684,15.2511,0.09492
1632,-0.5684,15.2511,0.09494
1633,-0.5684,15.2512,0.09496
1634,-0.5684,15.2512,0.09498
1635,-0.5684,15.2513,0.095
1636,-0.5684,15.2514,0.09501
1637,-0.5684,15.2514,0.09503
1638,-0.5684,15.2515,0.09505
1639,-0.5684,15.2515,0.09507
1640,-0.5684,15.2516,0.09508
1641,-0.5684,15.2517,0.0951
1642,-0.5684,15.2517,0.09512
1643,-0.5684,15.2518,0.09514
1644,-0.5684,15.2519,0.09516
1645,-0.5684,15.2519,0.09517
1646,-0.5684,15.252,0.09519
1647,-0.5684,15.2521,0.09521
1648,-0.5684,15.2522,0.09523
1649,-0.5684,15.2522,0.09524
1650,-0.5684,15.2523,0.09526
1651,-0.5684,15.2524,0.09528
1652,-0.5684,15.2525,0.0953
1653,-0.5684,15.2525,0.09531
1654,-0.5684,15.2526,0.09533
1655,-0.5684,15.2527,0.09535
1656,-0.5684,15.2528,0.09537
1657,-0.5684,15.2529,0.09538
1658,-0.5684,15.2529,0.0954
1659,-0.5684,15.253,0.09542
1660,-0.5684,15.2531,0.09544
1661,-0.5684,15.2532,0.09545
1662,-0.5684,15.2533,0.09547
1663,-0.5684,15.2534,0.09549
1664,-0.5684,15.2534,0.0955
1665,-0.5684,15.2535,0.09552
1666,-0.5684,15.2536,0.09554
1667,-0.5684,15.2537,0.09556
1668,-0.5684,15.2538,0.09557
1669,-0.5684,15.2539,0.09559
1670,-0.5684,15.254,0.09561
1671,-0.5684,15.2541,0.09562
1672,-0.5684,15.2542,0.09564
1673,-0.5684,15.2543,0.09566
1674,-0.5684,15.2543,0.09567
1675,-0.5684,15.2544,0.09569
1676,-0.5684,15.2545,0.09571
1677,-0.5684,15.2546,0.09573
1678,-0.5684,15.2547,0.09574
1679,-0.5684,15.2548,0.09576
1680,-0.5684,15.2549,0.09578
1681,-0.5684,15.255,0.09579
1682,-0.5684,15.2551,0.09581
1683,-0.5684,15.2552,0.09583
1684,-0.5684,15.2553,0.09584
1685,-0.5684,15.2554,0.09586
1686,-0.5684,15.2555,0.09588
1687,-0.5684,15.2556,0.09589
1688,-0.5684,15.2557,0.09591
1689,-0.5684,15.2558,0.09593
1690,-0.5684,15.2559,0.09594
1691,-0.5684,15.256,0.09596
1692,-0.5684,15.2561,0.09597
1693,-0.5684,15.2563,0.09599
1694,-0.5684,15.2564,0.09601
1695,-0.5684,15.2565,0.09602
1696,-0.5684,15.2566,0.09604
1697,-0.5684,15.2567,0.09606
1698,-0.5684,15.2568,0.09607
1699,-0.5684,15.2569,0.09609
1700,-0.5684,15.257,0.0961
1701,-0.5684,15.2571,0.09612
1702,-0.5684,15.2572,0.09614
1703,-0.5684,15.2574,0.09615
1704,-0.5684,15.2575,0.09617
1705,-0.5684,15.2576,0.09618
1706,-0.5684,15.2577,0.0962
1707,-0.5684,15.2578,0.09622
1708,-0.5684,15.2579,0.09623
1709,-0.5684,15.258,0.09625
1710,-0.5684,15.2582,0.09626
1711,-0.5684,15.2583,0.09628
1712,-0.5684,15.2584,0.0963
1713,-0.5684,15.2585,0.09631
1714,-0.5684,15.2586,0.09633
1715,-0.5684,15.2587,0.09634
1716,-0.5684,15.2589,0.09636
1717,-0.5684,15.259,0.09637
1718,-0.5684,15.2591,0.09639
1719,-0.5684,15.2592,0.09641
1720,-0.5684,15.2593,0.09642
1721,-0.5684,15.2595,0.09644
1722,-0.5684,15.2596,0.09645
1723,-0.5684,15.2597,0.09647
1724,-0.5684,15.2598,0.09648
1725,-0.5684,15.2599,0.0965
1726,-0.5684,15.2601,0.09651
1727,-0.5684,15.2602,0.09653
1728,-0.5684,15.2603,0.09654
1729,-0.5684,15.2604,0.09656
1730,-0.5684,15.2606,0.09657
1731,-0.5684,15.2607,0.09659
1732,-0.5684,15.2608,0.0966
1733,-0.5684,15.261,0.09662
1734,-0.5684,15.2611,0.09663
1735,-0.5684,15.2612,0.09665
1736,-0.5684,15.2613,0.09666
1737,-0.5684,15.2615,0.09668
1738,-0.5684,15.2616,0.09669
1739,-0.5684,15.2617,0.09671
1740,-0.5684,15.2619,0.09672
1741,-0.5684,15.262,0.09674
1742,-0.5684,15.2621,0.09675
1743,-0.5684,15.2622,0.09677
1744,-0.5684,15.2624,0.09678
1745,-0.5684,15.2625,0.0968
1746,-0.5684,15.2626,0.09681
1747,-0.5684,15.2628,0.09683
1748,-0.5684,15.2629,0.09684
1749,-0.5684,15.263,0.09686
1750,-0.5684,15.2632,0.09687
1751,-0.5684,15.2633,0.09688
1752,-0.5684,15.2635,0.0969
1753,-0.5684,15.2636,0.09691
1754,-0.5684,15.2637,0.09693
1755,-0.5684,15.2639,0.09694
1756,-0.5684,15.264,0.09696
1757,-0.5684,15.2641,0.09697
1758,-0.5684,15.2643,0.09699
1759,-0.5684,15.2644,0.097
1760,-0.5684,15.2646,0.09701
1761,-0.5684,15.2647,0.09703
1762,-0.5684,15.2648,0.09704
1763,-0.5684,15.265,0.09706
1764,-0.5684,15.2651,0.09707
1765,-0.5684,15.2653,0.09708
1766,-0.5684,15.2654,0.0971
1767,-0.5684,15.2655,0.09711
1768,-0.5684,15.2657,0.09713
1769,-0.5684,15.2658,0.09714
1770,-0.5684,15.266,0.09715
1771,-0.5684,15.2661,0.09717
1772,-0.5684,15.2663,0.09718
1773,-0.5684,15.2664,0.0972
1774,-0.5684,15.2665,0.09721
1775,-0.5684,15.2667,0.09722
1776,-0.5684,15.2668,0.09724
1777,-0.5684,15.267,0.09725
1778,-0.5684,15.2671,0.09726
1779,-0.5684,15.2673,0.09728
1780,-0.5684,15.2674,0.09729
1781,-0.5684,15.2676,0.0973
1782,-0.5684,15.2677,0.09732
1783,-0.5684,15.2679,0.09733
1784,-0.5684,15.268,0.09734
1785,-0.5684,15.2682,0.09736
1786,-0.5684,15.2683,0.09737
1787,-0.5684,15.2685,0.09739
1788,-0.5684,15.2686,0.0974
1789,-0.5684,15.2688,0.09741
1790,-0.5684,15.2689,0.09743
1791,-0.5684,15.2691,0.09744
1792,-0.5684,15.2692,0.09745
1793,-0.5684,15.2694,0.09746
1794,-0.5684,15.2695,0.09748
1795,-0.5684,15.2697,0.09749
1796,-0.5684,15.2698,0.0975
1797,-0.5684,15.27,0.09752
1798,-0.5684,15.2702,0.09753
1799,-0.5684,15.2703,0.09754
1800,-0.5684,15.2705,0.09756
1801,-0.5684,15.2706,0.09757
1802,-0.5684,15.2708,0.09758
1803,-0.5684,15.2709,0.0976
1804,-0.5684,15.2711,0.09761
1805,-0.5684,15.2713,0.09762
1806,-0.5684,15.2714,0.09763
1807,-0.5684,15.2716,0.09765
1808,-0.5684,15.2717,0.09766
1809,-0.5684,15.2719,0.09767
1810,-0.5684,15.272,0.09769
1811,-0.5684,15.2722,0.0977
1812,-0.5684,15.2724,0.09771
1813,-0.5684,15.2725,0.09772
1814,-0.5684,15.2727,0.09774
1815,-0.5684,15.2729,0.09775
1816,-0.5684,15.273,0.09776
1817,-0.5684,15.2732,0.09777
1818,-0.5684,15.2733,0.09779
1819,-0.5684,15.2735,0.0978
1820,-0.5684,15.2737,0.09781
1821,-0.5684,15.2738,0.09782
1822,-0.5684,15.274,0.09784
1823,-0.5684,15.2742,0.09785
1824,-0.5684,15.2743,0.09786
1825,-0.5684,15.2745,0.09787
1826,-0.5684,15.2747,0.09789
1827,-0.5684,15.2748,0.0979
1828,-0.5684,15.275,0.09791
1829,-0.5684,15.2752,0.09792
1830,-0.5684,15.2753,0.09794
1831,-0.5684,15.2755,0.09795
1832,-0.5684,15.2757,0.09796
1833,-0.5684,15.2758,0.09797
1834,-0.5684,15.276,0.09799
1835,-0.5684,15.2762,0.098
1836,-0.5684,15.2763,0.09801
1837,-0.5684,15.2765,0.09802
1838,-0.5684,15.2767,0.09803
1839,-0.5684,15.2768,0.09805
1840,-0.5684,15.277,0.09806
1841,-0.5684,15.2772,0.09807
1842,-0.5684,15.2773,0.09808
1843,-0.5684,15.2775,0.0981
1844,-0.5684,15.2777,0.09811
1845,-0.5684,15.2779,0.09812
1846,-0.5684,15.278,0.09813
1847,-0.5684,15.2782,0.09814
1848,-0.5684,15.2784,0.09816
1849,-0.5684,15.2785,0.09817
1850,-0.5684,15.2787,0.09818
1851,-0.5684,15.2789,0.09819
1852,-0.5684,15.2791,0.0982
1853,-0.5684,15.2792,0.09822
1854,-0.5684,15.2794,0.09823
1855,-0.5684,15.2796,0.09824
1856,-0.5684,15.2798,0.09825
