Day,L,M,S
1546,-0.3398,16.5758,0.14116
1547,-0.3398,16.5817,0.14118
1548,-0.3399,16.5876,0.14121
1549,-0.3399,16.5936,0.14124
1550,-0.3399,16.5995,0.14126
1551,-0.34,16.6055,0.14129
1552,-0.34,16.6114,0.14132
1553,-0.3401,16.6174,0.14134
1554,-0.3401,16.6233,0.14137
1555,-0.3402,16.6293,0.1414
1556,-0.3402,16.6352,0.14142
1557,-0.3402,16.6412,0.14145
1558,-0.3403,16.6471,0.14148
1559,-0.3403,16.653,0.1415
1560,-0.3404,16.659,0.14153
1561,-0.3404,16.6649,0.14156
1562,-0.3405,16.6709,0.14158
1563,-0.3405,16.6768,0.14161
1564,-0.3405,16.6828,0.14164
1565,-0.3406,16.6887,0.14166
1566,-0.3406,16.6947,0.14169
1567,-0.3407,16.7006,0.14172
1568,-0.3407,16.7065,0.14174
1569,-0.3408,16.7125,0.14177
1570,-0.3408,16.7184,0.14179
1571,-0.3408,16.7244,0.14182
1572,-0.3409,16.7303,0.14185
1573,-0.3409,16.7363,0.14187
1574,-0.341,16.7422,0.1419
1575,-0.341,16.7481,0.14193
1576,-0.3411,16.7541,0.14195
1577,-0.3411,16.76,0.14198
1578,-0.3412,16.766,0.14201
1579,-0.3412,16.7719,0.14203
1580,-0.3412,16.7778,0.14206
1581,-0.3413,16.7838,0.14209
1582,-0.3413,16.7897,0.14211
1583,-0.3414,16.7957,0.14214
1584,-0.3414,16.8016,0.14216
1585,-0.3415,16.8075,0.14219
1586,-0.3415,16.8135,0.14222
1587,-0.3415,16.8194,0.14224
1588,-0.3416,16.8254,0.14227
1589,-0.3416,16.8313,0.1423
1590,-0.3417,16.8372,0.14232
1591,-0.3417,16.8432,0.14235
1592,-0.3418,16.8491,0.14237
1593,-0.3418,16.855,0.1424
1594,-0.3418,16.861,0.14243
1595,-0.3419,16.8669,0.14245
1596,-0.3419,16.8729,0.14248
1597,-0.342,16.8788,0.14251
1598,-0.342,16.8847,0.14253
1599,-0.3421,16.8907,0.14256
1600,-0.3421,16.8966,0.14258
1601,-0.3421,16.9025,0.14261
1602,-0.3422,16.9085,0.14264
1603,-0.3422,16.9144,0.14266
1604,-0.3423,16.9203,0.14269
1605,-0.3423,16.9263,0.14271
1606,-0.3424,16.9322,0.14274
1607,-0.3424,16.9381,0.14277
1608,-0.3425,16.9441,0.14279
1609,-0.3425,16.95,0.14282
1610,-0.3425,16.9559,0.14284
1611,-0.3426,16.9619,0.14287
1612,-0.3426,16.9678,0.1429
1613,-0.3427,16.9737,0.14292
1614,-0.3427,16.9796,0.14295
1615,-0.3428,16.9856,0.14297
1616,-0.3428,16.9915,0.143
1617,-0.3428,16.9974,0.14303
1618,-0.3429,17.0034,0.14305
1619,-0.3429,17.0093,0.14308
1620,-0.343,17.0152,0.1431
1621,-0.343,17.0211,0.14313
1622,-0.3431,17.0271,0.14315
1623,-0.3431,17.033,0.14318
1624,-0.3431,17.0389,0.14321
1625,-0.3432,17.0448,0.14323
1626,-0.3432,17.0508,0.14326
1627,-0.3433,17.0567,0.14328
1628,-0.3433,17.0626,0.14331
1629,-0.3434,17.0685,0.14334
1630,-0.3434,17.0744,0.14336
1631,-0.3434,17.0804,0.14339
1632,-0.3435,17.0863,0.14341
1633,-0.3435,17.0922,0.14344
1634,-0.3436,17.0981,0.14346
1635,-0.3436,17.104,0.14349
1636,-0.3437,17.11,0.14352
1637,-0.3437,17.1159,0.14354
1638,-0.3438,17.1218,0.14357
1639,-0.3438,17.1277,0.14359
1640,-0.3438,17.1336,0.14362
1641,-0.3439,17.1395,0.14364
1642,-0.3439,17.1455,0.14367
1643,-0.344,17.1514,0.14369
1644,-0.344,17.1573,0.14372
1645,-0.3441,17.1632,0.14375
1646,-0.3441,17.1691,0.14377
1647,-0.3441,17.175,0.1438
1648,-0.3442,17.1809,0.14382
1649,-0.3442,17.1868,0.14385
1650,-0.3443,17.1927,0.14387
1651,-0.3443,17.1987,0.1439
1652,-0.3444,17.2046,0.14392
1653,-0.3444,17.2105,0.14395
1654,-0.3444,17.2164,0.14398
1655,-0.3445,17.2223,0.144
1656,-0.3445,17.2282,0.14403
1657,-0.3446,17.2341,0.14405
1658,-0.3446,17.24,0.14408
1659,-0.3447,17.2459,0.1441
1660,-0.3447,17.2518,0.14413
1661,-0.3448,17.2577,0.14415
1662,-0.3448,17.2636,0.14418
1663,-0.3448,17.2695,0.1442
1664,-0.3449,17.2754,0.14423
1665,-0.3449,17.2813,0.14426
1666,-0.345,17.2872,0.14428
1667,-0.345,17.2931,0.14431
1668,-0.3451,17.299,0.14433
1669,-0.3451,17.3049,0.14436
1670,-0.3451,17.3108,0.14438
1671,-0.3452,17.3167,0.14441
1672,-0.3452,17.3226,0.14443
1673,-0.3453,17.3285,0.14446
1674,-0.3453,17.3344,0.14448
1675,-0.3454,17.3402,0.14451
1676,-0.3454,17.3461,0.14453
1677,-0.3454,17.352,0.14456
1678,-0.3455,17.3579,0.14458
1679,-0.3455,17.3638,0.14461
1680,-0.3456,17.3697,0.14463
1681,-0.3456,17.3756,0.14466
1682,-0.3457,17.3815,0.14468
1683,-0.3457,17.3873,0.14471
1684,-0.3457,17.3932,0.14473
1685,-0.3458,17.3991,0.14476
1686,-0.3458,17.405,0.14479
1687,-0.3459,17.4109,0.14481
1688,-0.3459,17.4167,0.14484
1689,-0.346,17.4226,0.14486
1690,-0.346,17.4285,0.14489
1691,-0.346,17.4344,0.14491
1692,-0.3461,17.4403,0.14494
1693,-0.3461,17.4461,0.14496
1694,-0.3462,17.452,0.14499
1695,-0.3462,17.4579,0.14501
1696,-0.3463,17.4637,0.14504
1697,-0.3463,17.4696,0.14506
1698,-0.3463,17.4755,0.14509
1699,-0.3464,17.4814,0.14511
1700,-0.3464,17.4872,0.14514
1701,-0.3465,17.4931,0.14516
1702,-0.3465,17.499,0.14519
1703,-0.3466,17.5048,0.14521
1704,-0.3466,17.5107,0.14524
1705,-0.3467,17.5166,0.14526
1706,-0.3467,17.5224,0.14529
1707,-0.3467,17.5283,0.14531
1708,-0.3468,17.5341,0.14534
1709,-0.3468,17.54,0.14536
1710,-0.3469,17.5459,0.14539
1711,-0.3469,17.5517,0.14541
1712,-0.347,17.5576,0.14544
1713,-0.347,17.5634,0.14546
1714,-0.347,17.5693,0.14549
1715,-0.3471,17.5751,0.14551
1716,-0.3471,17.581,0.14553
1717,-0.3472,17.5868,0.14556
1718,-0.3472,17.5927,0.14558
1719,-0.3473,17.5985,0.14561
1720,-0.3473,17.6044,0.14563
1721,-0.3473,17.6102,0.14566
1722,-0.3474,17.6161,0.14568
1723,-0.3474,17.6219,0.14571
1724,-0.3475,17.6278,0.14573
1725,-0.3475,17.6336,0.14576
1726,-0.3476,17.6394,0.14578
1727,-0.3476,17.6453,0.14581
1728,-0.3476,17.6511,0.14583
1729,-0.3477,17.657,0.14586
1730,-0.3477,17.6628,0.14588
1731,-0.3478,17.6686,0.14591
1732,-0.3478,17.6745,0.14593
1733,-0.3479,17.6803,0.14596
1734,-0.3479,17.6861,0.14598
1735,-0.3479,17.692,0.146
1736,-0.348,17.6978,0.14603
1737,-0.348,17.7036,0.14605
1738,-0.3481,17.7095,0.14608
1739,-0.3481,17.7153,0.1461
1740,-0.3482,17.7211,0.14613
1741,-0.3482,17.7269,0.14615
1742,-0.3482,17.7328,0.14618
1743,-0.3483,17.7386,0.1462
1744,-0.3483,17.7444,0.14623
1745,-0.3484,17.7502,0.14625
1746,-0.3484,17.7561,0.14628
1747,-0.3485,17.7619,0.1463
1748,-0.3485,17.7677,0.14632
1749,-0.3485,17.7735,0.14635
1750,-0.3486,17.7793,0.14637
1751,-0.3486,17.7851,0.1464
1752,-0.3487,17.791,0.14642
1753,-0.3487,17.7968,0.14645
1754,-0.3488,17.8026,0.14647
1755,-0.3488,17.8084,0.1465
1756,-0.3488,17.8142,0.14652
1757,-0.3489,17.82,0.14654
1758,-0.3489,17.8258,0.14657
1759,-0.349,17.8316,0.14659
1760,-0.349,17.8374,0.14662
1761,-0.3491,17.8432,0.14664
1762,-0.3491,17.849,0.14667
1763,-0.3491,17.8548,0.14669
1764,-0.3492,17.8606,0.14672
1765,-0.3492,17.8664,0.14674
1766,-0.3493,17.8722,0.14676
1767,-0.3493,17.878,0.14679
1768,-0.3493,17.8838,0.14681
1769,-0.3494,17.8896,0.14684
1770,-0.3494,17.8954,0.14686
1771,-0.3495,17.9012,0.14689
1772,-0.3495,17.907,0.14691
1773,-0.3496,17.9128,0.14693
1774,-0.3496,17.9186,0.14696
1775,-0.3496,17.9243,0.14698
1776,-0.3497,17.9301,0.14701
1777,-0.3497,17.9359,0.14703
1778,-0.3498,17.9417,0.14706
1779,-0.3498,17.9475,0.14708
1780,-0.3499,17.9533,0.1471
1781,-0.3499,17.959,0.14713
1782,-0.3499,17.9648,0.14715
1783,-0.35,17.9706,0.14718
1784,-0.35,17.9764,0.1472
1785,-0.3501,17.9821,0.14722
1786,-0.3501,17.9879,0.14725
1787,-0.3502,17.9937,0.14727
1788,-0.3502,17.9995,0.1473
1789,-0.3502,18.0052,0.14732
1790,-0.3503,18.011,0.14735
1791,-0.3503,18.0168,0.14737
1792,-0.3504,18.0225,0.14739
1793,-0.3504,18.0283,0.14742
1794,-0.3505,18.0341,0.14744
1795,-0.3505,18.0398,0.14747
1796,-0.3505,18.0456,0.14749
1797,-0.3506,18.0513,0.14751
1798,-0.3506,18.0571,0.14754
1799,-0.3507,18.0629,0.14756
1800,-0.3507,18.0686,0.14759
1801,-0.3507,18.0744,0.14761
1802,-0.3508,18.0801,0.14763
1803,-0.3508,18.0859,0.14766
1804,-0.3509,18.0916,0.14768
1805,-0.3509,18.0974,0.14771
1806,-0.351,18.1031,0.14773
1807,-0.351,18.1089,0.14775
1808,-0.351,18.1146,0.14778
1809,-0.3511,18.1204,0.1478
1810,-0.3511,18.1261,0.14783
1811,-0.3512,18.1319,0.14785
1812,-0.3512,18.1376,0.14787
1813,-0.3513,18.1434,0.1479
1814,-0.3513,18.1491,0.14792
1815,-0.3513,18.1548,0.14794
1816,-0.3514,18.1606,0.14797
1817,-0.3514,18.1663,0.14799
1818,-0.3515,18.172,0.14802
1819,-0.3515,18.1778,0.14804
1820,-0.3515,18.1835,0.14806
1821,-0.3516,18.1892,0.14809
1822,-0.3516,18.195,0.14811
1823,-0.3517,18.2007,0.14814
1824,-0.3517,18.2064,0.14816
1825,-0.3518,18.2122,0.14818
1826,-0.3518,18.2179,0.14821
1827,-0.3518,18.2236,0.14823
1828,-0.3519,18.2293,0.14825
1829,-0.3519,18.235,0.14828
1830,-0.352,18.2408,0.1483
1831,-0.352,18.2465,0.14833
1832,-0.352,18.2522,0.14835
1833,-0.3521,18.2579,0.14837
1834,-0.3521,18.2636,0.1484
1835,-0.3522,18.2693,0.14842
1836,-0.3522,18.2751,0.14844
1837,-0.3523,18.2808,0.14847
1838,-0.3523,18.2865,0.14849
1839,-0.3523,18.2922,0.14852
1840,-0.3524,18.2979,0.14854
1841,-0.3524,18.3036,0.14856
1842,-0.3525,18.3093,0.14859
1843,-0.3525,18.315,0.14861
1844,-0.3526,18.3207,0.14863
1845,-0.3526,18.3264,0.14866
1846,-0.3526,18.3321,0.14868
1847,-0.3527,18.3378,0.14871
1848,-0.3527,18.3435,0.14873
1849,-0.3528,18.3492,0.14875
1850,-0.3528,18.3549,0.14878
1851,-0.3528,18.3606,0.1488
1852,-0.3529,18.3663,0.14882
1853,-0.3529,18.372,0.14885
1854,-0.353,18.3777,0.14887
1855,-0.353,18.3834,0.14889
1856,-0.3531,18.389,0.14892
