Day,L,M,S
1545,-0.4189,15.2923,0.08335
1546,-0.4197,15.2919,0.08336
1547,-0.4204,15.2914,0.08337
1548,-0.4212,15.291,0.08338
1549,-0.422,15.2905,0.08339
1550,-0.4227,15.2901,0.08341
1551,-0.4235,15.2896,0.08342
1552,-0.4243,15.2892,0.08343
1553,-0.425,15.2888,0.08344
1554,-0.4258,15.2883,0.08345
1555,-0.4266,15.2879,0.08347
1556,-0.4274,15.2874,0.08348
1557,-0.4281,15.287,0.08349
1558,-0.4289,15.2865,0.0835
1559,-0.4297,15.2861,0.08351
1560,-0.4305,15.2857,0.08353
1561,-0.4313,15.2852,0.08354
1562,-0.4321,15.2848,0.08355
1563,-0.4328,15.2844,0.08356
1564,-0.4336,15.2839,0.08357
1565,-0.4344,15.2835,0.08359
1566,-0.4352,15.283,0.0836
1567,-0.436,15.2826,0.08361
1568,-0.4368,15.2822,0.08362
1569,-0.4376,15.2817,0.08364
1570,-0.4384,15.2813,0.08365
1571,-0.4392,15.2809,0.08366
1572,-0.44,15.2805,0.08367
1573,-0.4408,15.28,0.08368
1574,-0.4417,15.2796,0.0837
1575,-0.4425,15.2792,0.08371
1576,-0.4433,15.2787,0.08372
1577,-0.4441,15.2783,0.08373
1578,-0.4449,15.2779,0.08375
1579,-0.4457,15.2775,0.08376
1580,-0.4465,15.277,0.08377
1581,-0.4474,15.2766,0.08378
1582,-0.4482,15.2762,0.08379
1583,-0.449,15.2758,0.08381
1584,-0.4498,15.2753,0.08382
1585,-0.4507,15.2749,0.08383
1586,-0.4515,15.2745,0.08384
1587,-0.4523,15.2741,0.08386
1588,-0.4532,15.2737,0.08387
1589,-0.454,15.2732,0.08388
1590,-0.4548,15.2728,0.08389
1591,-0.4557,15.2724,0.08391
1592,-0.4565,15.272,0.08392
1593,-0.4574,15.2716,0.08393
1594,-0.4582,15.2712,0.08394
1595,-0.459,15.2708,0.08395
1596,-0.4599,15.2703,0.08397
1597,-0.4607,15.2699,0.08398
1598,-0.4616,15.2695,0.08399
1599,-0.4624,15.2691,0.084
1600,-0.4633,15.2687,0.08402
1601,-0.4641,15.2683,0.08403
1602,-0.465,15.2679,0.08404
1603,-0.4659,15.2675,0.08405
1604,-0.4667,15.2671,0.08407
1605,-0.4676,15.2667,0.08408
1606,-0.4684,15.2662,0.08409
1607,-0.4693,15.2658,0.0841
1608,-0.4702,15.2654,0.08412
1609,-0.471,15.265,0.08413
1610,-0.4719,15.2646,0.08414
1611,-0.4728,15.2642,0.08415
1612,-0.4736,15.2638,0.08417
1613,-0.4745,15.2634,0.08418
1614,-0.4754,15.263,0.08419
1615,-0.4762,15.2626,0.0842
1616,-0.4771,15.2622,0.08422
1617,-0.478,15.2618,0.08423
1618,-0.4789,15.2614,0.08424
1619,-0.4798,15.261,0.08425
1620,-0.4806,15.2606,0.08427
1621,-0.4815,15.2602,0.08428
1622,-0.4824,15.2598,0.08429
1623,-0.4833,15.2594,0.08431
1624,-0.4842,15.259,0.08432
1625,-0.4851,15.2586,0.08433
1626,-0.486,15.2582,0.08434
1627,-0.4869,15.2579,0.08436
1628,-0.4877,15.2575,0.08437
1629,-0.4886,15.2571,0.08438
1630,-0.4895,15.2567,0.08439
1631,-0.4904,15.2563,0.08441
1632,-0.4913,15.2559,0.08442
1633,-0.4922,15.2555,0.08443
1634,-0.4931,15.2551,0.08444
1635,-0.494,15.2547,0.08446
1636,-0.4949,15.2543,0.08447
1637,-0.4958,15.254,0.08448
1638,-0.4968,15.2536,0.0845
1639,-0.4977,15.2532,0.08451
1640,-0.4986,15.2528,0.08452
1641,-0.4995,15.2524,0.08453
1642,-0.5004,15.252,0.08455
1643,-0.5013,15.2516,0.08456
1644,-0.5022,15.2513,0.08457
1645,-0.5031,15.2509,0.08459
1646,-0.504,15.2505,0.0846
1647,-0.505,15.2501,0.08461
1648,-0.5059,15.2497,0.08462
1649,-0.5068,15.2494,0.08464
1650,-0.5077,15.249,0.08465
1651,-0.5087,15.2486,0.08466
1652,-0.5096,15.2482,0.08468
1653,-0.5105,15.2478,0.08469
1654,-0.5114,15.2475,0.0847
1655,-0.5124,15.2471,0.08471
1656,-0.5133,15.2467,0.08473
1657,-0.5142,15.2463,0.08474
1658,-0.5151,15.246,0.08475
1659,-0.5161,15.2456,0.08477
1660,-0.517,15.2452,0.08478
1661,-0.518,15.2448,0.08479
1662,-0.5189,15.2445,0.0848
1663,-0.5198,15.2441,0.08482
1664,-0.5208,15.2437,0.08483
1665,-0.5217,15.2433,0.08484
1666,-0.5227,15.243,0.08486
1667,-0.5236,15.2426,0.08487
1668,-0.5245,15.2422,0.08488
1669,-0.5255,15.2419,0.0849
1670,-0.5264,15.2415,0.08491
1671,-0.5274,15.2411,0.08492
1672,-0.5283,15.2408,0.08493
1673,-0.5293,15.2404,0.08495
1674,-0.5302,15.24,0.08496
1675,-0.5312,15.2397,0.08497
1676,-0.5321,15.2393,0.08499
1677,-0.5331,15.2389,0.085
1678,-0.5341,15.2386,0.08501
1679,-0.535,15.2382,0.08503
1680,-0.536,15.2378,0.08504
1681,-0.5369,15.2375,0.08505
1682,-0.5379,15.2371,0.08506
1683,-0.5389,15.2368,0.08508
1684,-0.5398,15.2364,0.08509
1685,-0.5408,15.236,0.0851
1686,-0.5418,15.2357,0.08512
1687,-0.5427,15.2353,0.08513
1688,-0.5437,15.235,0.08514
1689,-0.5447,15.2346,0.08516
1690,-0.5456,15.2342,0.08517
1691,-0.5466,15.2339,0.08518
1692,-0.5476,15.2335,0.0852
1693,-0.5486,15.2332,0.08521
1694,-0.5495,15.2328,0.08522
1695,-0.5505,15.2325,0.08524
1696,-0.5515,15.2321,0.08525
1697,-0.5525,15.2318,0.08526
1698,-0.5535,15.2314,0.08527
1699,-0.5544,15.2311,0.08529
1700,-0.5554,15.2307,0.0853
1701,-0.5564,15.2304,0.08531
1702,-0.5574,15.23,0.08533
1703,-0.5584,15.2297,0.08534
1704,-0.5594,15.2293,0.08535
1705,-0.5604,15.229,0.08537
1706,-0.5614,15.2286,0.08538
1707,-0.5623,15.2283,0.08539
1708,-0.5633,15.2279,0.08541
1709,-0.5643,15.2276,0.08542
1710,-0.5653,15.2272,0.08543
1711,-0.5663,15.2269,0.08545
1712,-0.5673,15.2265,0.08546
1713,-0.5683,15.2262,0.08547
1714,-0.5693,15.2258,0.08549
1715,-0.5703,15.2255,0.0855
1716,-0.5713,15.2252,0.08551
1717,-0.5723,15.2248,0.08553
1718,-0.5733,15.2245,0.08554
1719,-0.5743,15.2241,0.08555
1720,-0.5754,15.2238,0.08557
1721,-0.5764,15.2235,0.08558
1722,-0.5774,15.2231,0.08559
1723,-0.5784,15.2228,0.08561
1724,-0.5794,15.2224,0.08562
1725,-0.5804,15.2221,0.08563
1726,-0.5814,15.2218,0.08565
1727,-0.5824,15.2214,0.08566
1728,-0.5835,15.2211,0.08567
1729,-0.5845,15.2208,0.08569
1730,-0.5855,15.2204,0.0857
1731,-0.5865,15.2201,0.08571
1732,-0.5875,15.2198,0.08573
1733,-0.5886,15.2194,0.08574
1734,-0.5896,15.2191,0.08575
1735,-0.5906,15.2188,0.08577
1736,-0.5916,15.2184,0.08578
1737,-0.5927,15.2181,0.08579
1738,-0.5937,15.2178,0.08581
1739,-0.5947,15.2175,0.08582
1740,-0.5958,15.2171,0.08583
1741,-0.5968,15.2168,0.08585
1742,-0.5978,15.2165,0.08586
1743,-0.5989,15.2162,0.08587
1744,-0.5999,15.2158,0.08589
1745,-0.6009,15.2155,0.0859
1746,-0.602,15.2152,0.08591
1747,-0.603,15.2149,0.08593
1748,-0.604,15.2145,0.08594
1749,-0.6051,15.2142,0.08595
1750,-0.6061,15.2139,0.08597
1751,-0.6072,15.2136,0.08598
1752,-0.6082,15.2133,0.08599
1753,-0.6093,15.213,0.08601
1754,-0.6103,15.2126,0.08602
1755,-0.6114,15.2123,0.08603
1756,-0.6124,15.212,0.08605
1757,-0.6135,15.2117,0.08606
1758,-0.6145,15.2114,0.08608
1759,-0.6156,15.2111,0.08609
1760,-0.6166,15.2108,0.0861
1761,-0.6177,15.2104,0.08612
1762,-0.6187,15.2101,0.08613
1763,-0.6198,15.2098,0.08614
1764,-0.6209,15.2095,0.08616
1765,-0.6219,15.2092,0.08617
1766,-0.623,15.2089,0.08618
1767,-0.6241,15.2086,0.0862
1768,-0.6251,15.2083,0.08621
1769,-0.6262,15.208,0.08622
1770,-0.6273,15.2077,0.08624
1771,-0.6283,15.2074,0.08625
1772,-0.6294,15.2071,0.08626
1773,-0.6305,15.2068,0.08628
1774,-0.6315,15.2065,0.08629
1775,-0.6326,15.2061,0.0863
1776,-0.6337,15.2058,0.08632
1777,-0.6348,15.2055,0.08633
1778,-0.6358,15.2052,0.08634
1779,-0.6369,15.2049,0.08636
1780,-0.638,15.2047,0.08637
1781,-0.6391,15.2044,0.08639
1782,-0.6402,15.2041,0.0864
1783,-0.6412,15.2038,0.08641
1784,-0.6423,15.2035,0.08643
1785,-0.6434,15.2032,0.08644
1786,-0.6445,15.2029,0.08645
1787,-0.6456,15.2026,0.08647
1788,-0.6467,15.2023,0.08648
1789,-0.6478,15.202,0.08649
1790,-0.6488,15.2017,0.08651
1791,-0.6499,15.2014,0.08652
1792,-0.651,15.2011,0.08653
1793,-0.6521,15.2008,0.08655
1794,-0.6532,15.2005,0.08656
1795,-0.6543,15.2003,0.08657
1796,-0.6554,15.2,0.08659
1797,-0.6565,15.1997,0.0866
1798,-0.6576,15.1994,0.08662
1799,-0.6587,15.1991,0.08663
1800,-0.6598,15.1988,0.08664
1801,-0.6609,15.1985,0.08666
1802,-0.662,15.1983,0.08667
1803,-0.6631,15.198,0.08668
1804,-0.6642,15.1977,0.0867
1805,-0.6653,15.1974,0.08671
1806,-0.6665,15.1971,0.08672
1807,-0.6676,15.1969,0.08674
1808,-0.6687,15.1966,0.08675
1809,-0.6698,15.1963,0.08676
1810,-0.6709,15.196,0.08678
1811,-0.672,15.1958,0.08679
1812,-0.6731,15.1955,0.0868
1813,-0.6743,15.1952,0.08682
1814,-0.6754,15.1949,0.08683
1815,-0.6765,15.1947,0.08685
1816,-0.6776,15.1944,0.08686
1817,-0.6787,15.1941,0.08687
1818,-0.6799,15.1938,0.08689
1819,-0.681,15.1936,0.0869
1820,-0.6821,15.1933,0.08691
1821,-0.6833,15.193,0.08693
1822,-0.6844,15.1928,0.08694
1823,-0.6855,15.1925,0.08695
1824,-0.6866,15.1922,0.08697
1825,-0.6878,15.192,0.08698
1826,-0.6889,15.1917,0.08699
1827,-0.69,15.1914,0.08701
1828,-0.6912,15.1912,0.08702
1829,-0.6923,15.1909,0.08704
1830,-0.6935,15.1906,0.08705
1831,-0.6946,15.1904,0.08706
1832,-0.6957,15.1901,0.08708
1833,-0.6969,15.1899,0.08709
1834,-0.698,15.1896,0.0871
1835,-0.6992,15.1893,0.08712
1836,-0.7003,15.1891,0.08713
1837,-0.7015,15.1888,0.08714
1838,-0.7026,15.1886,0.08716
1839,-0.7038,15.1883,0.08717
1840,-0.7049,15.188,0.08718
1841,-0.7061,15.1878,0.0872
1842,-0.7072,15.1875,0.08721
1843,-0.7084,15.1873,0.08722
1844,-0.7095,15.187,0.08724
1845,-0.7107,15.1868,0.08725
1846,-0.7118,15.1865,0.08727
1847,-0.713,15.1863,0.08728
1848,-0.7141,15.186,0.08729
1849,-0.7153,15.1858,0.08731
1850,-0.7165,15.1855,0.08732
1851,-0.7176,15.1853,0.08733
1852,-0.7188,15.185,0.08735
1853,-0.72,15.1848,0.08736
1854,-0.7211,15.1845,0.08737
1855,-0.7223,15.1843,0.08739
1856,-0.7235,15.184,0.0874
